# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.camera.camera_frame	CameraFrame.to_fixed_frame_point	method	defined	0	-
manimlib.config	get_animations_numbers	function	defined	0	-
manimlib.config	get_file_ext	function	defined	0	-
manimlib.config	get_manim_dir	function	defined	1	-
manimlib.config	get_output_directory	function	defined	0	-
manimlib.config	get_resolution_from_args	function	defined	0	-
manimlib.config	initialize_manim_config	function	defined	0	-
manimlib.config	load_yaml	function	defined	0	-
manimlib.config	manim_config	constant	defined	1	initialize_manim_config()
manimlib.config	parse_cli	function	defined	0	-
manimlib.config	update_camera_config	function	defined	0	-
manimlib.config	update_directory_config	function	defined	0	-
manimlib.config	update_embed_config	function	defined	0	-
manimlib.config	update_file_writer_config	function	defined	0	-
manimlib.config	update_run_config	function	defined	0	-
manimlib.config	update_scene_config	function	defined	0	-
manimlib.config	update_window_config	function	defined	0	-
manimlib.constants	ASPECT_RATIO	constant	defined	1	DEFAULT_PIXEL_WIDTH / DEFAULT_PIXEL_HEIGHT
manimlib.constants	BLACK	constant	defined	1	manim_config.colors.black
manimlib.constants	BLUE	constant	defined	1	BLUE_C
manimlib.constants	BLUE_A	constant	defined	1	manim_config.colors.blue_a
manimlib.constants	BLUE_B	constant	defined	1	manim_config.colors.blue_b
manimlib.constants	BLUE_C	constant	defined	1	manim_config.colors.blue_c
manimlib.constants	BLUE_D	constant	defined	1	manim_config.colors.blue_d
manimlib.constants	BLUE_E	constant	defined	1	manim_config.colors.blue_e
manimlib.constants	BOLD	constant	defined	1	'BOLD'
manimlib.constants	BOTTOM	constant	defined	1	FRAME_Y_RADIUS * DOWN
manimlib.constants	COLORMAP_3B1B	constant	defined	1	[BLUE_E, GREEN, YELLOW, RED]
manimlib.constants	DARK_BROWN	constant	defined	1	manim_config.colors.dark_brown
manimlib.constants	DEFAULT_LIGHT_COLOR	constant	defined	1	manim_config.mobject.default_light_color or GREY_B
manimlib.constants	DEFAULT_MOBJECT_COLOR	constant	defined	1	manim_config.mobject.default_mobject_color or WHITE
manimlib.constants	DEFAULT_MOBJECT_TO_EDGE_BUFF	constant	defined	1	manim_config.sizes.default_mobject_to_edge_buff
manimlib.constants	DEFAULT_MOBJECT_TO_MOBJECT_BUFF	constant	defined	1	manim_config.sizes.default_mobject_to_mobject_buff
manimlib.constants	DEFAULT_PIXEL_HEIGHT	constant	defined	1	DEFAULT_RESOLUTION[1]
manimlib.constants	DEFAULT_PIXEL_WIDTH	constant	defined	1	DEFAULT_RESOLUTION[0]
manimlib.constants	DEFAULT_RESOLUTION	constant	defined	1	manim_config.camera.resolution
manimlib.constants	DEFAULT_STROKE_WIDTH	constant	defined	1	manim_config.vmobject.default_stroke_width
manimlib.constants	DEFAULT_VMOBJECT_FILL_COLOR	constant	defined	1	manim_config.vmobject.default_fill_color or GREY_C
manimlib.constants	DEFAULT_VMOBJECT_STROKE_COLOR	constant	defined	1	manim_config.vmobject.default_stroke_color or GREY_A
manimlib.constants	DEG	constant	defined	1	TAU / 360
manimlib.constants	DEGREES	constant	defined	1	DEG
manimlib.constants	DL	constant	defined	1	DOWN + LEFT
manimlib.constants	DOWN	constant	defined	1	np.array([0.0, -1.0, 0.0])
manimlib.constants	DR	constant	defined	1	DOWN + RIGHT
manimlib.constants	FRAME_HEIGHT	constant	defined	1	manim_config.sizes.frame_height
manimlib.constants	FRAME_SHAPE	constant	defined	1	(FRAME_WIDTH, FRAME_HEIGHT)
manimlib.constants	FRAME_WIDTH	constant	defined	1	FRAME_HEIGHT * ASPECT_RATIO
manimlib.constants	FRAME_X_RADIUS	constant	defined	1	FRAME_WIDTH / 2
manimlib.constants	FRAME_Y_RADIUS	constant	defined	1	FRAME_HEIGHT / 2
manimlib.constants	GOLD	constant	defined	1	GOLD_C
manimlib.constants	GOLD_A	constant	defined	1	manim_config.colors.gold_a
manimlib.constants	GOLD_B	constant	defined	1	manim_config.colors.gold_b
manimlib.constants	GOLD_C	constant	defined	1	manim_config.colors.gold_c
manimlib.constants	GOLD_D	constant	defined	1	manim_config.colors.gold_d
manimlib.constants	GOLD_E	constant	defined	1	manim_config.colors.gold_e
manimlib.constants	GREEN	constant	defined	1	GREEN_C
manimlib.constants	GREEN_A	constant	defined	1	manim_config.colors.green_a
manimlib.constants	GREEN_B	constant	defined	1	manim_config.colors.green_b
manimlib.constants	GREEN_C	constant	defined	1	manim_config.colors.green_c
manimlib.constants	GREEN_D	constant	defined	1	manim_config.colors.green_d
manimlib.constants	GREEN_E	constant	defined	1	manim_config.colors.green_e
manimlib.constants	GREEN_SCREEN	constant	defined	1	manim_config.colors.green_screen
manimlib.constants	GREY	constant	defined	1	GREY_C
manimlib.constants	GREY_A	constant	defined	1	manim_config.colors.grey_a
manimlib.constants	GREY_B	constant	defined	1	manim_config.colors.grey_b
manimlib.constants	GREY_BROWN	constant	defined	1	manim_config.colors.grey_brown
manimlib.constants	GREY_C	constant	defined	1	manim_config.colors.grey_c
manimlib.constants	GREY_D	constant	defined	1	manim_config.colors.grey_d
manimlib.constants	GREY_E	constant	defined	1	manim_config.colors.grey_e
manimlib.constants	IN	constant	defined	1	np.array([0.0, 0.0, -1.0])
manimlib.constants	ITALIC	constant	defined	1	'ITALIC'
manimlib.constants	LARGE_BUFF	constant	defined	1	manim_config.sizes.large_buff
manimlib.constants	LEFT	constant	defined	1	np.array([-1.0, 0.0, 0.0])
manimlib.constants	LEFT_SIDE	constant	defined	1	FRAME_X_RADIUS * LEFT
manimlib.constants	LIGHT_BROWN	constant	defined	1	manim_config.colors.light_brown
manimlib.constants	LIGHT_PINK	constant	defined	1	manim_config.colors.light_pink
manimlib.constants	MANIM_COLORS	constant	defined	1	list(manim_config.colors.values())
manimlib.constants	MAROON	constant	defined	1	MAROON_C
manimlib.constants	MAROON_A	constant	defined	1	manim_config.colors.maroon_a
manimlib.constants	MAROON_B	constant	defined	1	manim_config.colors.maroon_b
manimlib.constants	MAROON_C	constant	defined	1	manim_config.colors.maroon_c
manimlib.constants	MAROON_D	constant	defined	1	manim_config.colors.maroon_d
manimlib.constants	MAROON_E	constant	defined	1	manim_config.colors.maroon_e
manimlib.constants	MED_LARGE_BUFF	constant	defined	1	manim_config.sizes.med_large_buff
manimlib.constants	MED_SMALL_BUFF	constant	defined	1	manim_config.sizes.med_small_buff
manimlib.constants	NORMAL	constant	defined	1	'NORMAL'
manimlib.constants	NULL_POINTS	constant	defined	1	np.array([[0.0, 0.0, 0.0]])
manimlib.constants	OBLIQUE	constant	defined	1	'OBLIQUE'
manimlib.constants	ORANGE	constant	defined	1	manim_config.colors.orange
manimlib.constants	ORIGIN	constant	defined	1	np.array([0.0, 0.0, 0.0])
manimlib.constants	OUT	constant	defined	1	np.array([0.0, 0.0, 1.0])
manimlib.constants	PI	constant	defined	1	np.pi
manimlib.constants	PINK	constant	defined	1	manim_config.colors.pink
manimlib.constants	PURE_BLUE	constant	defined	1	manim_config.colors.pure_blue
manimlib.constants	PURE_GREEN	constant	defined	1	manim_config.colors.pure_green
manimlib.constants	PURE_RED	constant	defined	1	manim_config.colors.pure_red
manimlib.constants	PURPLE	constant	defined	1	PURPLE_C
manimlib.constants	PURPLE_A	constant	defined	1	manim_config.colors.purple_a
manimlib.constants	PURPLE_B	constant	defined	1	manim_config.colors.purple_b
manimlib.constants	PURPLE_C	constant	defined	1	manim_config.colors.purple_c
manimlib.constants	PURPLE_D	constant	defined	1	manim_config.colors.purple_d
manimlib.constants	PURPLE_E	constant	defined	1	manim_config.colors.purple_e
manimlib.constants	RADIANS	constant	defined	1	1
manimlib.constants	RED	constant	defined	1	RED_C
manimlib.constants	RED_A	constant	defined	1	manim_config.colors.red_a
manimlib.constants	RED_B	constant	defined	1	manim_config.colors.red_b
manimlib.constants	RED_C	constant	defined	1	manim_config.colors.red_c
manimlib.constants	RED_D	constant	defined	1	manim_config.colors.red_d
manimlib.constants	RED_E	constant	defined	1	manim_config.colors.red_e
manimlib.constants	RIGHT	constant	defined	1	np.array([1.0, 0.0, 0.0])
manimlib.constants	RIGHT_SIDE	constant	defined	1	FRAME_X_RADIUS * RIGHT
manimlib.constants	SMALL_BUFF	constant	defined	1	manim_config.sizes.small_buff
manimlib.constants	TAU	constant	defined	1	2 * PI
manimlib.constants	TEAL	constant	defined	1	TEAL_C
manimlib.constants	TEAL_A	constant	defined	1	manim_config.colors.teal_a
manimlib.constants	TEAL_B	constant	defined	1	manim_config.colors.teal_b
manimlib.constants	TEAL_C	constant	defined	1	manim_config.colors.teal_c
manimlib.constants	TEAL_D	constant	defined	1	manim_config.colors.teal_d
manimlib.constants	TEAL_E	constant	defined	1	manim_config.colors.teal_e
manimlib.constants	TOP	constant	defined	1	FRAME_Y_RADIUS * UP
manimlib.constants	UL	constant	defined	1	UP + LEFT
manimlib.constants	UP	constant	defined	1	np.array([0.0, 1.0, 0.0])
manimlib.constants	UR	constant	defined	1	UP + RIGHT
manimlib.constants	WHITE	constant	defined	1	manim_config.colors.white
manimlib.constants	X_AXIS	constant	defined	1	np.array([1.0, 0.0, 0.0])
manimlib.constants	YELLOW	constant	defined	1	YELLOW_C
manimlib.constants	YELLOW_A	constant	defined	1	manim_config.colors.yellow_a
manimlib.constants	YELLOW_B	constant	defined	1	manim_config.colors.yellow_b
manimlib.constants	YELLOW_C	constant	defined	1	manim_config.colors.yellow_c
manimlib.constants	YELLOW_D	constant	defined	1	manim_config.colors.yellow_d
manimlib.constants	YELLOW_E	constant	defined	1	manim_config.colors.yellow_e
manimlib.constants	Y_AXIS	constant	defined	1	np.array([0.0, 1.0, 0.0])
manimlib.constants	Z_AXIS	constant	defined	1	np.array([0.0, 0.0, 1.0])
manimlib.event_handler	EVENT_DISPATCHER	constant	defined	1	EventDispatcher()
manimlib.event_handler.event_dispatcher	EventDispatcher	class	defined	0	object
manimlib.event_handler.event_dispatcher	EventDispatcher.__init__	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.add_listner	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.dispatch	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.get_listners_count	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.get_mouse_drag_point	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.get_mouse_point	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.is_key_pressed	method	defined	0	-
manimlib.event_handler.event_dispatcher	EventDispatcher.remove_listner	method	defined	0	-
manimlib.event_handler.event_listner	EventListener	class	defined	1	object
manimlib.event_handler.event_listner	EventListener.__init__	method	defined	0	-
manimlib.event_handler.event_type	EventType	class	defined	1	Enum
manimlib.event_handler.event_type	EventType.KeyPressEvent	attribute	defined	0	'key_press_event'
manimlib.event_handler.event_type	EventType.KeyReleaseEvent	attribute	defined	0	'key_release_event'
manimlib.event_handler.event_type	EventType.MouseDragEvent	attribute	defined	0	'mouse_drag_event'
manimlib.event_handler.event_type	EventType.MouseMotionEvent	attribute	defined	0	'mouse_motion_event'
manimlib.event_handler.event_type	EventType.MousePressEvent	attribute	defined	0	'mouse_press_event'
manimlib.event_handler.event_type	EventType.MouseReleaseEvent	attribute	defined	0	'mouse_release_event'
manimlib.event_handler.event_type	EventType.MouseScrollEvent	attribute	defined	0	'mouse_scroll_event'
manimlib.extract_scene	BlankScene	class	defined	0	InteractiveScene
manimlib.extract_scene	BlankScene.construct	method	defined	0	-
manimlib.extract_scene	compute_total_frames	function	defined	0	-
manimlib.extract_scene	get_indent	function	defined	0	-
manimlib.extract_scene	get_module	function	defined	0	-
manimlib.extract_scene	get_scene_classes	function	defined	0	-
manimlib.extract_scene	get_scenes_to_render	function	defined	0	-
manimlib.extract_scene	insert_embed_line_to_module	function	defined	0	-
manimlib.extract_scene	is_child_scene	function	defined	0	-
manimlib.extract_scene	main	function	defined	0	-
manimlib.extract_scene	note_missing_scenes	function	defined	0	-
manimlib.extract_scene	prompt_user_for_choice	function	defined	0	-
manimlib.extract_scene	scene_from_class	function	defined	0	-
manimlib.logger	FORMAT	constant	defined	0	'%(message)s'
manimlib.logger	__all__	constant	defined	0	['log']
manimlib.logger	log	constant	defined	1	logging.getLogger('manimgl')
manimlib.mobject.boolean_ops	Difference	class	defined	1	VMobject
manimlib.mobject.boolean_ops	Difference.__init__	method	defined	0	-
manimlib.mobject.boolean_ops	Exclusion	class	defined	1	VMobject
manimlib.mobject.boolean_ops	Exclusion.__init__	method	defined	0	-
manimlib.mobject.boolean_ops	Intersection	class	defined	1	VMobject
manimlib.mobject.boolean_ops	Intersection.__init__	method	defined	0	-
manimlib.mobject.boolean_ops	Union	class	defined	1	VMobject
manimlib.mobject.boolean_ops	Union.__init__	method	defined	0	-
manimlib.mobject.boolean_ops	_convert_skia_path_to_vmobject	function	defined	0	-
manimlib.mobject.boolean_ops	_convert_vmobject_to_skia_path	function	defined	0	-
manimlib.mobject.boolean_ops	pathops	leaked_import	pathops	1	-
manimlib.mobject.changing	AnimatedBoundary	class	defined	1	VGroup
manimlib.mobject.changing	AnimatedBoundary.__init__	method	defined	0	-
manimlib.mobject.changing	AnimatedBoundary.full_family_become_partial	method	defined	0	-
manimlib.mobject.changing	AnimatedBoundary.update_boundary_copies	method	defined	0	-
manimlib.mobject.changing	TracedPath	class	defined	1	VMobject
manimlib.mobject.changing	TracedPath.__init__	method	defined	0	-
manimlib.mobject.changing	TracedPath.update_path	method	defined	0	-
manimlib.mobject.changing	TracingTail	class	defined	1	TracedPath
manimlib.mobject.changing	TracingTail.__init__	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes	class	defined	1	VGroup,CoordinateSystem
manimlib.mobject.coordinate_systems	Axes.__init__	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.add_coordinate_labels	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.coords_to_point	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.create_axis	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.default_axis_config	attribute	defined	0	dict()
manimlib.mobject.coordinate_systems	Axes.default_x_axis_config	attribute	defined	0	dict()
manimlib.mobject.coordinate_systems	Axes.default_y_axis_config	attribute	defined	0	dict(line_to_number_direction=LEFT)
manimlib.mobject.coordinate_systems	Axes.get_all_ranges	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.get_axes	method	defined	0	-
manimlib.mobject.coordinate_systems	Axes.point_to_coords	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane	class	defined	1	NumberPlane
manimlib.mobject.coordinate_systems	ComplexPlane.add_coordinate_labels	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.get_default_coordinate_values	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.get_unit_size	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.n2p	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.number_to_point	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.p2n	method	defined	0	-
manimlib.mobject.coordinate_systems	ComplexPlane.point_to_number	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem	class	defined	1	ABC
manimlib.mobject.coordinate_systems	CoordinateSystem.__init__	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.angle_of_tangent	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.bind_graph_to_func	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.c2p	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.coords_to_point	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.dimension	attribute	defined	0	2
manimlib.mobject.coordinate_systems	CoordinateSystem.get_all_ranges	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_area_under_graph	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axes	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis_label	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_axis_labels	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_graph	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_graph_label	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_h_line	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_h_line_to_graph	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_line_from_axis_to_point	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_origin	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_parametric_curve	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_riemann_rectangles	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_scatterplot	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_tangent_line	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_v_line	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_v_line_to_graph	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_x_axis	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_x_axis_label	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_y_axis	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_y_axis_label	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.get_z_axis	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.i2gp	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.input_to_graph_point	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.p2c	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.point_to_coords	method	defined	0	-
manimlib.mobject.coordinate_systems	CoordinateSystem.slope_of_tangent	method	defined	0	-
manimlib.mobject.coordinate_systems	DEFAULT_X_RANGE	constant	defined	1	(-8.0, 8.0, 1.0)
manimlib.mobject.coordinate_systems	DEFAULT_Y_RANGE	constant	defined	1	(-4.0, 4.0, 1.0)
manimlib.mobject.coordinate_systems	EPSILON	constant	defined	1	1e-08
manimlib.mobject.coordinate_systems	NumberPlane	class	defined	1	Axes
